IDINDEX,LATITUDE,LONGITUDE,MASL,SECONDS,STEPLENGTH,DATETIME,TrailRank
2813443,-14.76064,-72.961752,4704.679,2,0,2007/07/28 18:51:31+00,4
2813444,-14.76064,-72.961752,4704.687,2,0,2007/07/28 18:51:33+00,4
2813445,-14.76064,-72.961752,4704.695,2,0,2007/07/28 18:51:35+00,4
2813446,-14.76064,-72.961752,4704.695,2,0,2007/07/28 18:51:37+00,4
2813447,-14.76064,-72.961752,4704.712,2,0,2007/07/28 18:51:39+00,4
2813448,-14.76064,-72.961752,4704.733,2,0,2007/07/28 18:51:41+00,4
2813449,-14.76064,-72.961752,4704.752,2,0,2007/07/28 18:51:43+00,4
2813450,-14.76064,-72.961752,4704.737,2,0,2007/07/28 18:51:45+00,4
2813451,-14.76064,-72.961752,4704.727,2,0,2007/07/28 18:51:47+00,4
2813452,-14.76064,-72.961752,4704.723,2,1.106645,2007/07/28 18:51:49+00,4
2813453,-14.76065,-72.961752,4704.723,2,0.107704,2007/07/28 18:51:51+00,4
2813454,-14.76065,-72.961751,4704.731,2,0,2007/07/28 18:51:53+00,4
2813455,-14.76065,-72.961751,4704.748,2,0,2007/07/28 18:51:55+00,4
2813456,-14.76065,-72.961751,4704.747,2,0,2007/07/28 18:51:57+00,4
2813457,-14.76065,-72.961751,4704.749,2,0,2007/07/28 18:51:59+00,4
2813458,-14.76065,-72.961751,4704.732,2,0,2007/07/28 18:52:01+00,4
2813459,-14.76065,-72.961751,4704.745,2,0,2007/07/28 18:52:03+00,4
2813460,-14.76065,-72.961751,4704.759,2,0,2007/07/28 18:52:05+00,4
2813461,-14.76065,-72.961751,4704.748,2,0,2007/07/28 18:52:07+00,4
2813462,-14.76065,-72.961751,4704.744,2,0,2007/07/28 18:52:09+00,4
2813463,-14.76065,-72.961751,4704.773,2,0,2007/07/28 18:52:11+00,4
2813464,-14.76065,-72.961751,4704.82,2,0,2007/07/28 18:52:13+00,4
2813465,-14.76065,-72.961751,4704.831,2,0,2007/07/28 18:52:15+00,4
2813466,-14.76065,-72.961751,4704.884,2,0,2007/07/28 18:52:17+00,4
2813467,-14.76065,-72.961751,4704.92,2,0.107604,2007/07/28 18:52:19+00,4
2813468,-14.76065,-72.96175,4704.901,2,0.107604,2007/07/28 18:52:21+00,4
2813469,-14.76065,-72.961751,4704.893,2,1.106646,2007/07/28 18:52:23+00,4
2813470,-14.76066,-72.961751,4704.893,2,0,2007/07/28 18:52:25+00,4
2813471,-14.76066,-72.961751,4704.902,2,1.111946,2007/07/28 18:52:27+00,4
2813472,-14.76067,-72.961752,4704.91,2,0.107704,2007/07/28 18:52:29+00,4
2813473,-14.76067,-72.961751,4704.938,2,3.404507,2007/07/28 18:52:31+00,4
2813474,-14.7607,-72.961744,4705.193,2,4.876735,2007/07/28 18:52:33+00,4
2813475,-14.76074,-72.961725,4705.26,2,4.531547,2007/07/28 18:52:35+00,4
2813476,-14.76078,-72.961716,4705.122,2,2.375129,2007/07/28 18:52:37+00,2
2813477,-14.7608,-72.961708,4705.952,2,2.27797,2007/07/28 18:52:39+00,2
2813478,-14.76082,-72.961703,4706.838,2,3.363393,2007/07/28 18:52:41+00,2
2813479,-14.76085,-72.961708,4707.309,2,2.872344,2007/07/28 18:52:43+00,2
2813480,-14.76087,-72.961691,4707.513,2,3.692119,2007/07/28 18:52:45+00,2
2813481,-14.7609,-72.961676,4707.842,2,2.804971,2007/07/28 18:52:47+00,2
2813482,-14.76092,-72.96166,4708.254,2,1.544153,2007/07/28 18:52:49+00,2
2813483,-14.76093,-72.96165,4708.317,2,1.402555,2007/07/28 18:52:51+00,2
2813484,-14.76094,-72.961642,4708.193,2,2.223792,2007/07/28 18:52:53+00,2
2813485,-14.76096,-72.96164,4709.539,2,1.111891,2007/07/28 18:52:55+00,2
2813486,-14.76097,-72.961639,4709.673,2,2.23677,2007/07/28 18:52:57+00,2
2813487,-14.76099,-72.961642,4709.803,2,1.544195,2007/07/28 18:52:59+00,2
2813488,-14.761,-72.961652,4709.875,2,1.958076,2007/07/28 18:53:01+00,2
2813489,-14.76101,-72.961667,4709.665,2,2.23208,2007/07/28 18:53:03+00,2
2813490,-14.76102,-72.961685,4709.675,2,2.416265,2007/07/28 18:53:05+00,2
2813491,-14.76104,-72.961694,4709.973,2,2.461422,2007/07/28 18:53:07+00,2
2813492,-14.76106,-72.961704,4709.65,2,1.187611,2007/07/28 18:53:09+00,2
2813493,-14.76107,-72.9617,4709.455,2,1.281514,2007/07/28 18:53:11+00,2
2813494,-14.76108,-72.961694,4709.585,2,2.375035,2007/07/28 18:53:13+00,2
2813495,-14.7611,-72.961686,4709.002,2,1.471126,2007/07/28 18:53:15+00,2
2813496,-14.76111,-72.961677,4709.191,2,1.281514,2007/07/28 18:53:17+00,2
2813497,-14.76112,-72.961671,4709.016,2,2.461413,2007/07/28 18:53:19+00,2
2813498,-14.76114,-72.961661,4709.099,2,1.701361,2007/07/28 18:53:21+00,2
2813499,-14.76115,-72.961649,4709.494,2,1.187611,2007/07/28 18:53:23+00,2
2813500,-14.76116,-72.961645,4709.911,2,2.375129,2007/07/28 18:53:25+00,2
2813501,-14.76118,-72.961637,4709.898,2,2.338195,2007/07/28 18:53:27+00,2
2813502,-14.7612,-72.96163,4710.185,2,3.321759,2007/07/28 18:53:29+00,2
2813503,-14.76123,-72.961631,4710.419,2,2.215932,2007/07/28 18:53:31+00,2
2813504,-14.76125,-72.96163,4710.898,2,2.740191,2007/07/28 18:53:33+00,2
2813505,-14.76127,-72.961615,4710.62,2,2.87233,2007/07/28 18:53:35+00,2
2813506,-14.76129,-72.961598,4711.133,2,2.619007,2007/07/28 18:53:37+00,2
2813507,-14.76131,-72.961585,4711.345,2,1.47105,2007/07/28 18:53:39+00,2
2813508,-14.76132,-72.961576,4711.842,2,1.127449,2007/07/28 18:53:41+00,2
2813509,-14.76133,-72.961574,4713.322,2,1.402555,2007/07/28 18:53:43+00,2
2813510,-14.76134,-72.961566,4713.301,2,2.338195,2007/07/28 18:53:45+00,2
2813511,-14.76136,-72.961559,4713.185,2,2.254818,2007/07/28 18:53:47+00,2
2813512,-14.76138,-72.961555,4713.514,2,1.339019,2007/07/28 18:53:49+00,2
2813513,-14.76139,-72.961548,4714.435,2,1.152928,2007/07/28 18:53:51+00,2
2813514,-14.7614,-72.961545,4714.556,2,2.305706,2007/07/28 18:53:53+00,2
2813515,-14.76142,-72.961539,4714.653,2,1.402494,2007/07/28 18:53:55+00,2
2813516,-14.76143,-72.961531,4715.118,2,2.461413,2007/07/28 18:53:57+00,2
2813517,-14.76145,-72.961521,4715.922,2,1.152901,2007/07/28 18:53:59+00,2
2813518,-14.76146,-72.961518,4717.038,2,1.621124,2007/07/28 18:54:01+00,2
2813519,-14.76147,-72.961507,4718.133,2,2.375129,2007/07/28 18:54:03+00,2
2813520,-14.76149,-72.961499,4718.327,2,1.187611,2007/07/28 18:54:05+00,2
2813521,-14.7615,-72.961495,4718.797,2,1.339068,2007/07/28 18:54:07+00,2
2813522,-14.76151,-72.961502,4719.197,2,2.215932,2007/07/28 18:54:09+00,2
2813523,-14.76153,-72.961501,4719.761,2,3.490371,2007/07/28 18:54:11+00,2
2813524,-14.76156,-72.961491,4720.109,2,1.106645,2007/07/28 18:54:13+00,2
2813525,-14.76157,-72.961491,4720.398,2,1.12748,2007/07/28 18:54:15+00,2
2813526,-14.76158,-72.961493,4720.713,2,3.326964,2007/07/28 18:54:17+00,2
2813527,-14.76161,-72.961491,4721.685,2,2.678093,2007/07/28 18:54:19+00,2
2813528,-14.76163,-72.961477,4721.813,2,2.223792,2007/07/28 18:54:21+00,2
2813529,-14.76165,-72.961475,4722.312,2,1.127467,2007/07/28 18:54:23+00,2
2813530,-14.76166,-72.961473,4722.638,2,1.127449,2007/07/28 18:54:25+00,2
2813531,-14.76167,-72.961471,4722.888,2,2.215932,2007/07/28 18:54:27+00,2
2813532,-14.76169,-72.96147,4723.146,2,1.1119,2007/07/28 18:54:29+00,2
2813533,-14.7617,-72.961469,4723.348,2,1.152901,2007/07/28 18:54:31+00,2
2813534,-14.76171,-72.961466,4723.563,2,1.127449,2007/07/28 18:54:33+00,2
2813535,-14.76172,-72.961464,4723.792,2,1.1119,2007/07/28 18:54:35+00,2
2813536,-14.76173,-72.961463,4724.09,2,2.215988,2007/07/28 18:54:37+00,2
2813537,-14.76175,-72.961464,4724.362,2,1.106645,2007/07/28 18:54:39+00,2
2813538,-14.76176,-72.961464,4724.635,2,2.236803,2007/07/28 18:54:41+00,2
2813539,-14.76178,-72.961461,4724.909,2,2.216036,2007/07/28 18:54:43+00,2
2813540,-14.7618,-72.96146,4725.225,2,1.339068,2007/07/28 18:54:45+00,2
2813541,-14.76181,-72.961467,4725.686,2,1.187517,2007/07/28 18:54:47+00,2
2813542,-14.76182,-72.961463,4726.188,2,2.223892,2007/07/28 18:54:49+00,2
2813543,-14.76184,-72.961461,4726.548,2,1.1119,2007/07/28 18:54:51+00,2
2813544,-14.76185,-72.96146,4726.846,2,0.107703,2007/07/28 18:54:53+00,2
2813545,-14.76185,-72.961459,4727.058,2,0.323013,2007/07/28 18:54:55+00,2
2813546,-14.76185,-72.961456,4727.165,2,0.215408,2007/07/28 18:54:57+00,2
2813547,-14.76185,-72.961454,4727.233,2,0.107704,2007/07/28 18:54:59+00,2
2813548,-14.76185,-72.961453,4727.203,2,0,2007/07/28 18:55:01+00,2
2813549,-14.76185,-72.961453,4727.183,2,0,2007/07/28 18:55:03+00,2
2813550,-14.76185,-72.961453,4727.184,2,0.107704,2007/07/28 18:55:05+00,2
2813551,-14.76185,-72.961452,4727.188,2,1.106646,2007/07/28 18:55:07+00,2
2813552,-14.76186,-72.961452,4727.191,2,2.254916,2007/07/28 18:55:09+00,2
2813553,-14.76188,-72.961448,4727.166,2,2.254921,2007/07/28 18:55:11+00,2
2813554,-14.7619,-72.961452,4726.536,2,2.215932,2007/07/28 18:55:13+00,2
2813555,-14.76192,-72.961451,4726.347,2,2.416302,2007/07/28 18:55:15+00,2
2813556,-14.76194,-72.961442,4726.584,2,1.281514,2007/07/28 18:55:17+00,3
2813557,-14.76195,-72.961436,4726.278,2,2.2548,2007/07/28 18:55:19+00,3
2813558,-14.76197,-72.961432,4725.975,2,0.538422,2007/07/28 18:55:21+00,3
2813559,-14.76197,-72.961427,4725.69,2,0.646226,2007/07/28 18:55:23+00,3
2813560,-14.76197,-72.961421,4725.454,2,0.646126,2007/07/28 18:55:25+00,3
2813561,-14.76197,-72.961415,4725.254,2,1.402494,2007/07/28 18:55:27+00,3
2813562,-14.76198,-72.961407,4725.065,2,0.538422,2007/07/28 18:55:29+00,3
2813563,-14.76198,-72.961402,4724.891,2,0.430817,2007/07/28 18:55:31+00,3
2813564,-14.76198,-72.961398,4724.791,2,0.107703,2007/07/28 18:55:33+00,3
2813565,-14.76198,-72.961397,4724.788,2,0.215309,2007/07/28 18:55:35+00,3
2813566,-14.76198,-72.961395,4724.791,2,0,2007/07/28 18:55:37+00,3
2813567,-14.76198,-72.961395,4724.788,2,0.215309,2007/07/28 18:55:39+00,3
2813568,-14.76198,-72.961397,4724.803,2,1.152901,2007/07/28 18:55:41+00,3
2813569,-14.76199,-72.961394,4724.846,2,2.216032,2007/07/28 18:55:43+00,3
2813570,-14.76201,-72.961393,4724.896,2,2.254823,2007/07/28 18:55:45+00,3
2813571,-14.76203,-72.961397,4724.723,2,3.404574,2007/07/28 18:55:47+00,3
2813572,-14.76206,-72.961404,4725.657,2,2.223792,2007/07/28 18:55:49+00,3
2813573,-14.76208,-72.961402,4726.398,2,1.111891,2007/07/28 18:55:51+00,3
2813574,-14.76209,-72.961401,4726.501,2,1.127449,2007/07/28 18:55:53+00,3
2813575,-14.7621,-72.961399,4726.612,2,2.254916,2007/07/28 18:55:55+00,3
2813576,-14.76212,-72.961395,4726.776,2,1.230644,2007/07/28 18:55:57+00,3
2813577,-14.76213,-72.9614,4726.911,2,2.216032,2007/07/28 18:55:59+00,3
2813578,-14.76215,-72.961399,4727.072,2,1.230706,2007/07/28 18:56:01+00,3
2813579,-14.76216,-72.961394,4727.24,2,2.277947,2007/07/28 18:56:03+00,3
2813580,-14.76218,-72.961389,4727.349,2,1.187517,2007/07/28 18:56:05+00,3
2813581,-14.76219,-72.961385,4727.566,2,1.339074,2007/07/28 18:56:07+00,3
2813582,-14.7622,-72.961378,4727.937,2,2.223792,2007/07/28 18:56:09+00,3
2813583,-14.76222,-72.961376,4728.193,2,1.18754,2007/07/28 18:56:11+00,3
2813584,-14.76223,-72.96138,4728.447,2,1.339068,2007/07/28 18:56:13+00,3
2813585,-14.76224,-72.961387,4728.701,2,1.106745,2007/07/28 18:56:15+00,3
2813586,-14.76225,-72.961387,4728.989,2,1.1119,2007/07/28 18:56:17+00,3
2813587,-14.76226,-72.961386,4729.301,2,1.106646,2007/07/28 18:56:19+00,3
2813588,-14.76227,-72.961386,4729.604,2,1.339011,2007/07/28 18:56:21+00,3
2813589,-14.76228,-72.961393,4729.944,2,1.339011,2007/07/28 18:56:23+00,3
2813590,-14.76229,-72.9614,4730.28,2,1.471053,2007/07/28 18:56:25+00,3
2813591,-14.7623,-72.961409,4730.59,2,2.416306,2007/07/28 18:56:27+00,3
2813592,-14.76232,-72.961418,4731.006,2,3.646387,2007/07/28 18:56:29+00,2
2813593,-14.76235,-72.961432,4731.842,2,2.416173,2007/07/28 18:56:31+00,2
2813594,-14.76237,-72.961441,4732.309,2,2.236884,2007/07/28 18:56:33+00,2
2813595,-14.76239,-72.961444,4732.504,2,1.12746,2007/07/28 18:56:35+00,2
2813596,-14.7624,-72.961446,4732.735,2,2.215982,2007/07/28 18:56:37+00,2
2813597,-14.76242,-72.961447,4732.973,2,2.562954,2007/07/28 18:56:39+00,2
2813598,-14.76244,-72.961459,4732.931,2,2.338187,2007/07/28 18:56:41+00,2
2813599,-14.76246,-72.961466,4733.544,2,1.339011,2007/07/28 18:56:43+00,2
2813600,-14.76247,-72.961473,4733.833,2,2.375173,2007/07/28 18:56:45+00,2
2813601,-14.76249,-72.961481,4734.189,2,2.740081,2007/07/28 18:56:47+00,2
2813602,-14.76251,-72.961496,4734.583,2,2.277927,2007/07/28 18:56:49+00,2
2813603,-14.76253,-72.961501,4735.073,2,1.12746,2007/07/28 18:56:51+00,2
2813604,-14.76254,-72.961503,4735.287,2,1.15287,2007/07/28 18:56:53+00,2
2813605,-14.76255,-72.961506,4735.497,2,2.23677,2007/07/28 18:56:55+00,2
2813606,-14.76257,-72.961509,4735.686,2,1.111957,2007/07/28 18:56:57+00,2
2813607,-14.76258,-72.96151,4735.927,2,1.15287,2007/07/28 18:56:59+00,2
2813608,-14.76259,-72.961513,4736.133,2,0.323013,2007/07/28 18:57:01+00,2
2813609,-14.76259,-72.961516,4736.261,2,2.254823,2007/07/28 18:57:03+00,2
2813610,-14.76261,-72.96152,4736.48,2,3.404574,2007/07/28 18:57:05+00,2
2813611,-14.76264,-72.961527,4736.932,2,2.37508,2007/07/28 18:57:07+00,2
2813612,-14.76266,-72.961535,4736.981,2,2.27797,2007/07/28 18:57:09+00,2
2813613,-14.76268,-72.96153,4737.288,2,2.254921,2007/07/28 18:57:11+00,2
2813614,-14.7627,-72.961534,4737.479,2,1.106646,2007/07/28 18:57:13+00,2
2813615,-14.76271,-72.961534,4737.514,2,2.213391,2007/07/28 18:57:15+00,2
2813616,-14.76273,-72.961534,4737.542,2,0.107604,2007/07/28 18:57:17+00,2
2813617,-14.76273,-72.961535,4737.583,2,0.215409,2007/07/28 18:57:19+00,2
2813618,-14.76273,-72.961537,4737.612,2,0.323113,2007/07/28 18:57:21+00,2
2813619,-14.76273,-72.96154,4737.641,2,0.215409,2007/07/28 18:57:23+00,2
2813620,-14.76273,-72.961538,4737.675,2,0.107703,2007/07/28 18:57:25+00,2
2813621,-14.76273,-72.961537,4737.708,2,1.127449,2007/07/28 18:57:27+00,2
2813622,-14.76274,-72.961535,4737.736,2,0.107704,2007/07/28 18:57:29+00,2
2813623,-14.76274,-72.961534,4737.746,2,0.107704,2007/07/28 18:57:31+00,2
2813624,-14.76274,-72.961533,4737.751,2,0.107704,2007/07/28 18:57:33+00,2
2813625,-14.76274,-72.961534,4737.76,2,0.107704,2007/07/28 18:57:35+00,2
2813626,-14.76274,-72.961533,4737.771,2,0,2007/07/28 18:57:37+00,2
2813627,-14.76274,-72.961533,4737.78,2,0.107704,2007/07/28 18:57:39+00,2
2813628,-14.76274,-72.961534,4737.791,2,0,2007/07/28 18:57:41+00,2
2813629,-14.76274,-72.961534,4737.797,2,0.107704,2007/07/28 18:57:43+00,2
2813630,-14.76274,-72.961535,4737.801,2,0.107704,2007/07/28 18:57:45+00,2
2813631,-14.76274,-72.961536,4737.793,2,0.215308,2007/07/28 18:57:47+00,2
2813632,-14.76274,-72.961538,4737.834,2,0.107704,2007/07/28 18:57:49+00,2
2813633,-14.76274,-72.961539,4737.845,2,0.323013,2007/07/28 18:57:51+00,2
2813634,-14.76274,-72.961536,4737.855,2,1.339011,2007/07/28 18:57:53+00,2
2813635,-14.76275,-72.961543,4737.841,2,0.969239,2007/07/28 18:57:55+00,2
2813636,-14.76275,-72.961552,4737.816,2,1.471053,2007/07/28 18:57:57+00,2
2813637,-14.76276,-72.961561,4737.803,2,1.184548,2007/07/28 18:57:59+00,2
2813638,-14.76276,-72.961572,4737.78,2,1.184549,2007/07/28 18:58:01+00,2
2813639,-14.76276,-72.961583,4737.732,2,1.399957,2007/07/28 18:58:03+00,2
2813640,-14.76276,-72.961596,4737.672,2,1.870229,2007/07/28 18:58:05+00,4
2813641,-14.76277,-72.96161,4737.583,2,2.215988,2007/07/28 18:58:07+00,4
2813642,-14.76279,-72.961611,4737.992,2,0.215409,2007/07/28 18:58:09+00,4
2813643,-14.76279,-72.961613,4737.974,2,1.701332,2007/07/28 18:58:11+00,4
2813644,-14.7628,-72.961625,4737.904,2,4.005454,2007/07/28 18:58:13+00,4
2813645,-14.76282,-72.961656,4738.52,2,4.632516,2007/07/28 18:58:15+00,2
2813646,-14.76285,-72.961686,4739.022,2,3.211965,2007/07/28 18:58:17+00,2
2813647,-14.76286,-72.961714,4739.106,2,3.569137,2007/07/28 18:58:19+00,2
2813648,-14.76288,-72.96174,4739.167,2,2.261392,2007/07/28 18:58:21+00,2
2813649,-14.76288,-72.961761,4739.978,2,3.242262,2007/07/28 18:58:23+00,2
2813650,-14.7629,-72.961783,4739.961,2,2.517711,2007/07/28 18:58:25+00,2
2813651,-14.76291,-72.961804,4740.878,2,2.04782,2007/07/28 18:58:27+00,2
2813652,-14.76292,-72.96182,4741.535,2,2.04782,2007/07/28 18:58:29+00,2
2813653,-14.76293,-72.961836,4742.424,2,1.339011,2007/07/28 18:58:31+00,2
2813654,-14.76294,-72.961843,4742.827,2,1.339011,2007/07/28 18:58:33+00,2
2813655,-14.76295,-72.96185,4742.703,2,2.563039,2007/07/28 18:58:35+00,2
2813656,-14.76297,-72.961862,4742.749,2,1.544124,2007/07/28 18:58:37+00,2
2813657,-14.76298,-72.961872,4742.748,2,1.471127,2007/07/28 18:58:39+00,2
2813658,-14.76299,-72.961881,4742.761,2,1.402452,2007/07/28 18:58:41+00,2
2813659,-14.763,-72.961889,4742.768,2,1.281494,2007/07/28 18:58:43+00,2
2813660,-14.76301,-72.961895,4742.779,2,2.215988,2007/07/28 18:58:45+00,2
2813661,-14.76303,-72.961896,4742.788,2,2.213391,2007/07/28 18:58:47+00,2
2813662,-14.76305,-72.961896,4742.792,2,1.230706,2007/07/28 18:58:49+00,2
2813663,-14.76306,-72.961891,4742.742,2,2.223792,2007/07/28 18:58:51+00,2
2813664,-14.76308,-72.961889,4742.958,2,2.223792,2007/07/28 18:58:53+00,2
2813665,-14.7631,-72.961887,4743.222,2,2.216032,2007/07/28 18:58:55+00,2
2813666,-14.76312,-72.961886,4743.527,2,2.338195,2007/07/28 18:58:57+00,2
2813667,-14.76314,-72.961879,4743.603,2,2.510425,2007/07/28 18:58:59+00,2
2813668,-14.76316,-72.961868,4743.716,2,2.254916,2007/07/28 18:59:01+00,2
2813669,-14.76318,-72.961864,4743.695,2,2.2548,2007/07/28 18:59:03+00,2
2813670,-14.7632,-72.96186,4743.927,2,3.321806,2007/07/28 18:59:05+00,2
2813671,-14.76323,-72.961859,4744.304,2,2.338195,2007/07/28 18:59:07+00,2
2813672,-14.76325,-72.961852,4744.527,2,2.510425,2007/07/28 18:59:09+00,2
2813673,-14.76327,-72.961841,4744.921,2,3.347854,2007/07/28 18:59:11+00,2
2813674,-14.7633,-72.961837,4744.781,2,2.215982,2007/07/28 18:59:13+00,2
2813675,-14.76332,-72.961838,4744.836,2,3.382366,2007/07/28 18:59:15+00,2
2813676,-14.76335,-72.961832,4745.051,2,3.36343,2007/07/28 18:59:17+00,2
2813677,-14.76338,-72.961827,4744.923,2,2.305706,2007/07/28 18:59:19+00,2
2813678,-14.7634,-72.961821,4744.781,2,2.338195,2007/07/28 18:59:21+00,2
2813679,-14.76342,-72.961814,4745.023,2,3.490371,2007/07/28 18:59:23+00,2
2813680,-14.76345,-72.961804,4744.906,2,3.36343,2007/07/28 18:59:25+00,2
2813681,-14.76348,-72.961799,4745.544,2,2.41621,2007/07/28 18:59:27+00,2
2813682,-14.7635,-72.96179,4745.63,2,2.375173,2007/07/28 18:59:29+00,2
2813683,-14.76352,-72.961798,4746.019,2,3.326962,2007/07/28 18:59:31+00,2
2813684,-14.76355,-72.9618,4746.028,2,1.106746,2007/07/28 18:59:33+00,2
2813685,-14.76356,-72.9618,4746.12,2,2.215982,2007/07/28 18:59:35+00,2
2813686,-14.76358,-72.961801,4745.926,2,3.45861,2007/07/28 18:59:37+00,2
2813687,-14.76361,-72.96181,4745.84,2,3.562676,2007/07/28 18:59:39+00,2
2813688,-14.76364,-72.961822,4746.435,2,3.32697,2007/07/28 18:59:41+00,2
2813689,-14.76367,-72.961824,4746.277,2,2.236817,2007/07/28 18:59:43+00,2
2813690,-14.76369,-72.961821,4746.113,2,3.321806,2007/07/28 18:59:45+00,2
2813691,-14.76372,-72.96182,4745.659,2,2.678093,2007/07/28 18:59:47+00,2
2813692,-14.76374,-72.961806,4745.573,2,2.215932,2007/07/28 18:59:49+00,2
2813693,-14.76376,-72.961805,4745.197,2,3.321759,2007/07/28 18:59:51+00,2
2813694,-14.76379,-72.961806,4744.941,2,2.216032,2007/07/28 18:59:53+00,2
2813695,-14.76381,-72.961805,4744.956,2,0,2007/07/28 18:59:55+00,2
2813696,-14.76381,-72.961805,4744.911,2,1.402415,2007/07/28 18:59:57+00,2
2813697,-14.76382,-72.961797,4744.436,2,2.416302,2007/07/28 18:59:59+00,2
2813698,-14.76384,-72.961788,4743.772,2,3.382267,2007/07/28 19:00:01+00,2
2813699,-14.76387,-72.961782,4743.869,2,2.375129,2007/07/28 19:00:03+00,2
2813700,-14.76389,-72.961774,4743.923,2,2.254916,2007/07/28 19:00:05+00,2
2813701,-14.76391,-72.96177,4743.792,2,3.327069,2007/07/28 19:00:07+00,2
2813702,-14.76394,-72.961772,4744,2,2.30574,2007/07/28 19:00:09+00,2
2813703,-14.76396,-72.961778,4743.332,2,1.18754,2007/07/28 19:00:11+00,2
2813704,-14.76397,-72.961782,4742.696,2,2.254916,2007/07/28 19:00:13+00,2
2813705,-14.76399,-72.961778,4741.962,2,2.213291,2007/07/28 19:00:15+00,2
2813706,-14.76401,-72.961778,4741.373,2,2.338227,2007/07/28 19:00:17+00,2
2813707,-14.76403,-72.961771,4741.2,2,1.152901,2007/07/28 19:00:19+00,2
2813708,-14.76404,-72.961768,4740.49,2,1.187611,2007/07/28 19:00:21+00,2
2813709,-14.76405,-72.961764,4739.756,2,1.127351,2007/07/28 19:00:23+00,2
2813710,-14.76406,-72.961762,4739.051,2,2.223892,2007/07/28 19:00:25+00,2
2813711,-14.76408,-72.96176,4738.36,2,1.111891,2007/07/28 19:00:27+00,2
2813712,-14.76409,-72.961759,4737.664,2,2.41621,2007/07/28 19:00:29+00,2
2813713,-14.76411,-72.96175,4737.207,2,1.281514,2007/07/28 19:00:31+00,2
2813714,-14.76412,-72.961744,4736.947,2,2.216032,2007/07/28 19:00:33+00,2
2813715,-14.76414,-72.961743,4736.772,2,2.223792,2007/07/28 19:00:35+00,2
2813716,-14.76416,-72.961741,4736.277,2,2.215988,2007/07/28 19:00:37+00,2
2813717,-14.76418,-72.961742,4735.711,2,2.338227,2007/07/28 19:00:39+00,2
2813718,-14.7642,-72.961735,4735.334,2,2.236786,2007/07/28 19:00:41+00,2
2813719,-14.76422,-72.961738,4735.583,2,3.525081,2007/07/28 19:00:43+00,2
2813720,-14.76425,-72.961727,4735.658,2,2.254916,2007/07/28 19:00:45+00,2
2813721,-14.76427,-72.961723,4735.274,2,1.47105,2007/07/28 19:00:47+00,2
2813722,-14.76428,-72.961714,4735.035,2,1.281514,2007/07/28 19:00:49+00,2
2813723,-14.76429,-72.961708,4734.349,2,1.152804,2007/07/28 19:00:51+00,2
2813724,-14.7643,-72.961705,4733.923,2,2.416302,2007/07/28 19:00:53+00,2
2813725,-14.76432,-72.961696,4733.505,2,1.62112,2007/07/28 19:00:55+00,2
2813726,-14.76433,-72.961685,4732.888,2,2.510379,2007/07/28 19:00:57+00,2
2813727,-14.76435,-72.961674,4732.611,2,2.740109,2007/07/28 19:00:59+00,2
2813728,-14.76437,-72.961659,4732,2,2.375129,2007/07/28 19:01:01+00,2
2813729,-14.76439,-72.961651,4733.139,2,2.277947,2007/07/28 19:01:03+00,2
2813730,-14.76441,-72.961646,4732.68,2,1.187517,2007/07/28 19:01:05+00,2
2813731,-14.76442,-72.961642,4732.025,2,2.223794,2007/07/28 19:01:07+00,2
2813732,-14.76444,-72.961644,4733.229,2,1.187611,2007/07/28 19:01:09+00,2
2813733,-14.76445,-72.96164,4732.514,2,2.223792,2007/07/28 19:01:11+00,2
2813734,-14.76447,-72.961638,4732.796,2,2.461413,2007/07/28 19:01:13+00,2
2813735,-14.76449,-72.961628,4732.596,2,2.305802,2007/07/28 19:01:15+00,2
2813736,-14.76451,-72.961622,4733.606,2,1.187517,2007/07/28 19:01:17+00,2
2813737,-14.76452,-72.961618,4733.763,2,2.27785,2007/07/28 19:01:19+00,2
2813738,-14.76454,-72.961613,4733.428,2,2.375129,2007/07/28 19:01:21+00,2
2813739,-14.76456,-72.961605,4733.202,2,2.461503,2007/07/28 19:01:23+00,2
2813740,-14.76458,-72.961595,4733.202,2,1.47105,2007/07/28 19:01:25+00,2
2813741,-14.76459,-72.961586,4733.025,2,3.490341,2007/07/28 19:01:27+00,2
2813742,-14.76462,-72.961576,4732.763,2,1.701361,2007/07/28 19:01:29+00,2
2813743,-14.76463,-72.961564,4732.738,2,2.277947,2007/07/28 19:01:31+00,2
2813744,-14.76465,-72.961559,4733.08,2,2.338227,2007/07/28 19:01:33+00,2
2813745,-14.76467,-72.961552,4733.191,2,2.223783,2007/07/28 19:01:35+00,2
2813746,-14.76469,-72.96155,4733.676,2,2.375129,2007/07/28 19:01:37+00,2
2813747,-14.76471,-72.961542,4733.946,2,1.152928,2007/07/28 19:01:39+00,2
